pressure,weather_conditions,wind_speed,humidity,temperature,wind_direction
1022.0,0,2.0,60.0,278.22,340.0
1022.0,0,1.0,69.0,277.36,300.0
1022.0,0,2.0,74.0,276.79,340.0
1022.0,0,1.0,74.0,276.37,320.0
1021.0,0,1.0,64.0,275.45,330.0
1021.0,0,2.0,74.0,275.08,326.0
1021.0,0,3.0,74.0,274.07,330.0
1021.0,0,3.0,84.0,273.22,330.0
1022.0,0,3.0,84.0,273.15,330.0
1022.0,0,1.0,79.0,273.22,320.0
1022.0,0,3.0,79.0,273.65,321.0
1021.0,0,2.0,59.0,275.51,340.0
1021.0,0,2.0,55.0,277.08,340.0
1021.0,0,1.0,51.0,278.39,310.0
1020.0,0,3.0,44.0,279.93,320.0
1020.0,0,2.0,41.0,281.17,310.0
1019.0,0,2.0,39.0,282.16,290.0
1019.0,0,3.0,39.0,282.69,310.0
1017.0,0,2.0,36.0,282.62,280.0
1016.0,0,2.0,45.0,280.87,281.0
1014.0,0,1.0,57.0,283.94,280.0
1013.0,0,2.0,53.0,285.08,300.0
1012.0,0,2.0,50.0,286.0,310.0
1012.0,0,2.0,50.0,286.8,260.0
1011.0,0,4.0,47.0,286.79,250.0
1012.0,0,3.0,50.0,286.37,280.0
1012.0,0,1.0,50.0,285.08,280.0
1012.0,0,3.0,70.0,283.29,291.0
1013.0,0,1.0,57.0,283.29,220.0
1012.0,0,2.0,61.0,282.0,220.0
1012.0,0,3.0,65.0,281.54,279.0
1011.0,0,3.0,65.0,281.65,279.0
1012.0,0,1.0,57.0,282.22,290.0
1012.0,0,3.0,61.0,280.78,290.0
1012.0,0,3.0,86.0,280.43,290.0
1014.0,0,2.0,56.0,279.37,330.0
1014.0,0,2.0,56.0,279.23,330.0
1016.0,0,5.0,55.0,277.47,340.0
1018.0,0,5.0,55.0,275.94,320.0
1021.0,0,5.0,40.0,276.17,330.0
1022.0,0,5.0,40.0,276.17,350.0
1023.0,0,5.0,37.0,276.31,310.0
1024.0,0,7.0,37.0,276.03,340.0
1024.0,0,5.0,34.0,275.97,330.0
1024.0,0,3.0,37.0,275.74,340.0
1025.0,0,6.0,31.0,275.23,310.0
1026.0,0,2.0,31.0,274.87,350.0
1027.0,0,3.0,36.0,274.7,330.0
1029.0,0,3.0,28.0,273.59,330.0
1030.0,0,5.0,26.0,272.23,331.0
1030.0,0,2.0,25.0,271.77,330.0
1031.0,0,2.0,30.0,271.16,330.0
1032.0,0,3.0,32.0,270.16,350.0
1033.0,0,2.0,38.0,269.77,350.0
1033.0,0,3.0,41.0,268.92,332.0
1033.0,0,2.0,45.0,268.65,330.0
1033.0,0,2.0,49.0,268.07,325.0
1034.0,0,1.0,53.0,267.87,320.0
1035.0,0,2.0,57.0,267.22,325.0
1035.0,0,2.0,57.0,267.15,319.0
1036.0,0,1.0,53.0,266.57,300.0
1037.0,0,3.0,45.0,269.14,330.0
1037.0,0,3.0,46.0,270.48,340.0
1037.0,0,2.0,42.0,272.08,310.0
1037.0,0,2.0,43.0,273.46,336.0
1036.0,0,2.0,37.0,274.85,322.0
1035.0,0,2.0,37.0,275.92,240.0
1034.0,0,2.0,32.0,277.16,322.0
1034.0,0,2.0,32.0,277.94,290.0
1034.0,0,3.0,30.0,279.0,290.0
1033.0,0,2.0,27.0,279.01,311.0
1033.0,0,1.0,32.0,278.87,270.0
1033.0,0,1.0,34.0,278.01,325.0
1034.0,0,1.0,56.0,275.96,325.0
1034.0,0,1.0,50.0,274.16,71.0
1035.0,0,1.0,79.0,273.66,71.0
1034.0,0,1.0,68.0,272.28,71.0
1034.0,0,1.0,66.0,272.64,151.0
1034.0,0,1.0,66.0,271.81,230.0
1033.0,0,1.0,66.0,271.71,151.0
1032.0,0,2.0,74.0,271.57,197.0
1032.0,0,1.0,80.0,272.01,200.0
1032.0,0,2.0,74.0,271.88,197.0
1031.0,0,2.0,65.0,272.5,170.0
1031.0,0,3.0,65.0,272.71,170.0
1031.0,0,2.0,69.0,274.07,200.0
1031.0,0,5.0,64.0,276.08,220.0
1021.0,0,5.0,50.0,286.32,200.0
1021.0,0,5.0,50.0,285.44,230.0
1021.0,0,3.0,47.0,285.1,221.0
1021.0,0,1.0,47.0,284.09,230.0
1021.0,0,2.0,70.0,283.17,208.0
1022.0,0,2.0,75.0,281.89,208.0
1021.0,0,2.0,80.0,281.24,208.0
1021.0,0,2.0,80.0,280.38,217.0
1020.0,0,2.0,75.0,279.91,217.0
1020.0,0,2.0,75.0,280.86,217.0
1019.0,0,3.0,80.0,281.09,233.0
1019.0,0,3.0,80.0,281.25,233.0
1020.0,0,3.0,81.0,282.01,233.0
1020.0,0,3.0,81.0,282.93,233.0
1020.0,0,3.0,76.0,283.7,233.0
1021.0,0,3.0,76.0,284.3,233.0
1021.0,0,3.0,71.0,286.07,246.0
1021.0,0,2.0,59.0,288.14,220.0
1025.0,0,3.0,71.0,283.82,90.0
1026.0,0,4.0,54.0,282.59,90.0
1020.0,0,4.0,61.0,282.21,340.0
1020.0,0,4.0,53.0,283.72,360.0
1020.0,0,4.0,53.0,284.28,360.0
1019.0,0,6.0,68.0,286.53,330.0
1019.0,0,4.0,43.0,287.44,320.0
1018.0,0,4.0,52.0,288.02,300.0
1018.0,0,3.0,52.0,288.09,360.0
1019.0,0,4.0,52.0,287.96,340.0
1020.0,0,4.0,40.0,287.03,350.0
1021.0,0,2.0,43.0,285.24,330.0
1022.0,0,2.0,43.0,283.89,350.0
1023.0,0,1.0,49.0,282.69,340.0
1023.0,0,3.0,52.0,281.37,355.0
1024.0,0,1.0,52.0,280.17,10.0
1024.0,0,2.0,56.0,279.5,11.0
1023.0,0,1.0,64.0,278.37,20.0
1023.0,0,2.0,69.0,277.3,11.0
1023.0,0,2.0,69.0,276.16,23.0
1023.0,0,2.0,64.0,275.72,23.0
1024.0,0,2.0,62.0,274.72,23.0
1025.0,0,1.0,64.0,274.15,17.0
1025.0,0,1.0,64.0,273.81,17.0
1025.0,0,1.0,64.0,276.29,17.0
1025.0,0,1.0,48.0,278.14,54.0
1025.0,0,1.0,48.0,279.76,54.0
1018.0,0,3.0,75.0,278.45,332.0
1020.0,0,1.0,85.0,277.9,330.0
1020.0,0,2.0,85.0,277.39,320.0
1021.0,0,1.0,83.0,277.01,300.0
1022.0,0,3.0,83.0,276.92,300.0
1022.0,0,3.0,75.0,278.61,300.0
1022.0,0,2.0,70.0,280.46,300.0
1022.0,0,2.0,67.0,282.22,310.0
1022.0,0,3.0,67.0,284.23,330.0
1021.0,0,3.0,59.0,285.92,310.0
1020.0,0,2.0,59.0,287.14,320.0
1020.0,0,4.0,59.0,288.31,260.0
1019.0,0,3.0,52.0,289.47,290.0
1019.0,0,2.0,38.0,289.62,280.0
1019.0,0,1.0,57.0,284.37,292.0
1020.0,0,1.0,70.0,282.62,292.0
1020.0,0,1.0,75.0,282.1,292.0
1020.0,0,1.0,80.0,281.03,12.0
1020.0,0,1.0,70.0,280.09,12.0
1019.0,0,1.0,86.0,279.23,12.0
1019.0,0,1.0,93.0,278.81,78.0
1018.0,0,1.0,93.0,277.88,78.0
1020.0,0,1.0,70.0,280.14,117.0
1019.0,0,1.0,54.0,283.71,200.0
1019.0,0,1.0,44.0,286.9,172.0
1018.0,0,3.0,44.0,289.29,200.0
1014.0,0,1.0,58.0,287.3,340.0
1013.0,0,1.0,51.0,290.02,317.0
1013.0,0,2.0,48.0,290.75,280.0
1013.0,0,1.0,48.0,291.15,197.0
1012.0,0,1.0,45.0,291.57,197.0
1012.0,0,1.0,45.0,291.65,197.0
1013.0,0,1.0,45.0,291.48,197.0
1013.0,0,3.0,45.0,289.93,150.0
1012.0,0,4.0,45.0,286.72,110.0
1013.0,0,3.0,71.0,284.99,130.0
1013.0,0,4.0,71.0,283.72,110.0
1013.0,0,3.0,76.0,283.07,120.0
1013.0,0,4.0,81.0,282.83,110.0
992.0,0,3.0,93.0,282.87,230.0
992.0,0,3.0,87.0,283.36,220.0
993.0,0,5.0,65.0,281.62,250.0
993.0,0,3.0,70.0,281.0,250.0
993.0,0,4.0,80.0,280.46,230.0
994.0,0,4.0,80.0,280.15,240.0
1009.0,0,2.0,64.0,276.33,260.0
1010.0,0,2.0,69.0,275.99,270.0
1011.0,0,2.0,69.0,275.77,270.0
1012.0,0,3.0,69.0,276.38,260.0
1012.0,0,3.0,59.0,277.38,280.0
1013.0,0,4.0,48.0,279.06,280.0
1013.0,0,6.0,42.0,280.69,290.0
1013.0,0,4.0,36.0,282.24,320.0
1012.0,0,5.0,25.0,284.22,270.0
1013.0,0,7.0,25.0,285.9,300.0
1013.0,0,5.0,30.0,285.9,290.0
1012.0,0,5.0,30.0,286.49,300.0
1012.0,0,6.0,26.0,287.15,280.0
1013.0,0,3.0,24.0,287.31,320.0
1013.0,0,2.0,26.0,287.08,300.0
1014.0,0,1.0,25.0,286.4,300.0
1015.0,0,5.0,27.0,285.52,290.0
1016.0,0,3.0,52.0,282.6,320.0
1017.0,0,3.0,64.0,280.93,320.0
1017.0,0,3.0,48.0,280.06,320.0
1018.0,0,1.0,64.0,278.31,319.0
1019.0,0,1.0,80.0,277.23,319.0
1019.0,0,1.0,62.0,276.8,319.0
1019.0,0,1.0,69.0,275.37,286.0
1020.0,0,1.0,69.0,274.72,286.0
1021.0,0,1.0,69.0,273.38,286.0
1021.0,0,1.0,92.0,273.5,243.0
1022.0,0,1.0,64.0,273.9,243.0
1023.0,0,1.0,52.0,278.51,260.0
1023.0,0,1.0,40.0,283.63,250.0
1023.0,0,3.0,32.0,286.48,250.0
1023.0,0,2.0,24.0,287.99,250.0
1022.0,0,2.0,26.0,289.3,240.0
1022.0,0,5.0,27.0,290.43,220.0
1022.0,0,3.0,27.0,291.38,250.0
1021.0,0,2.0,27.0,292.08,250.0
1020.0,0,3.0,31.0,292.53,230.0
1020.0,0,3.0,25.0,292.46,220.0
1020.0,0,3.0,29.0,291.69,190.0
1021.0,0,3.0,31.0,290.31,200.0
1022.0,0,2.0,35.0,287.95,190.0
1023.0,0,1.0,44.0,286.44,190.0
1022.0,0,2.0,44.0,285.15,183.0
1022.0,0,1.0,53.0,284.15,190.0
1023.0,0,1.0,57.0,283.51,180.0
1023.0,0,2.0,75.0,282.66,194.0
1022.0,0,2.0,81.0,282.08,194.0
1022.0,0,2.0,80.0,281.0,204.0
1023.0,0,2.0,86.0,279.66,204.0
1023.0,0,2.0,93.0,278.51,204.0
1023.0,0,1.0,93.0,278.86,191.0
1024.0,0,1.0,61.0,282.69,190.0
1024.0,0,3.0,62.0,286.3,220.0
1023.0,0,2.0,48.0,289.29,230.0
1023.0,0,2.0,45.0,290.22,240.0
1022.0,0,6.0,37.0,294.69,210.0
1022.0,0,4.0,37.0,295.06,180.0
1021.0,0,5.0,35.0,297.0,220.0
1019.0,0,7.0,24.0,298.61,210.0
1020.0,0,5.0,31.0,298.81,200.0
1020.0,0,5.0,27.0,299.02,230.0
1020.0,0,4.0,29.0,298.89,230.0
1020.0,0,3.0,35.0,297.76,200.0
1020.0,0,2.0,40.0,296.16,200.0
1020.0,0,2.0,45.0,294.37,200.0
1021.0,0,3.0,45.0,293.02,200.0
1021.0,0,2.0,51.0,291.01,190.0
1021.0,0,2.0,51.0,290.94,200.0
1021.0,0,1.0,55.0,289.51,190.0
1021.0,0,3.0,66.0,288.16,216.0
1020.0,0,1.0,66.0,287.58,200.0
1020.0,0,3.0,62.0,286.86,223.0
1020.0,0,3.0,66.0,287.16,240.0
1021.0,0,1.0,66.0,285.85,220.0
1021.0,0,3.0,71.0,284.72,215.0
1022.0,0,1.0,67.0,285.52,220.0
1022.0,0,2.0,63.0,288.64,220.0
1022.0,0,2.0,59.0,290.83,230.0
1022.0,0,1.0,49.0,293.07,280.0
1022.0,0,2.0,46.0,295.41,250.0
1021.0,0,1.0,44.0,297.21,220.0
1020.0,0,2.0,34.0,299.22,0.0
1020.0,0,2.0,41.0,300.07,170.0
1019.0,0,3.0,39.0,300.69,210.0
1019.0,0,3.0,36.0,301.02,260.0
1019.0,0,2.0,36.0,300.69,210.0
1019.0,0,2.0,43.0,298.22,190.0
1019.0,0,1.0,43.0,296.3,190.0
1020.0,0,2.0,52.0,294.8,190.0
1020.0,0,3.0,60.0,293.23,210.0
1020.0,0,3.0,60.0,292.46,200.0
1020.0,0,3.0,72.0,290.46,205.0
1020.0,0,3.0,72.0,289.86,205.0
1019.0,0,3.0,87.0,288.65,205.0
1020.0,0,2.0,87.0,288.3,280.0
1019.0,0,2.0,93.0,287.8,280.0
1020.0,0,2.0,93.0,286.65,280.0
1021.0,0,2.0,87.0,286.46,309.0
1022.0,0,4.0,60.0,294.22,280.0
1022.0,0,3.0,46.0,295.23,280.0
1021.0,0,3.0,33.0,296.15,260.0
1022.0,0,3.0,30.0,296.37,260.0
1022.0,0,3.0,24.0,296.52,270.0
1022.0,0,3.0,26.0,296.09,280.0
1023.0,0,2.0,30.0,294.96,290.0
1024.0,0,3.0,34.0,292.43,298.0
1024.0,0,2.0,47.0,290.36,289.0
1025.0,0,2.0,47.0,289.4,289.0
1026.0,0,2.0,36.0,289.0,280.0
1026.0,0,1.0,38.0,288.56,310.0
1027.0,0,2.0,50.0,287.45,360.0
1027.0,0,1.0,53.0,286.17,350.0
1032.0,0,2.0,50.0,285.18999288599997,344.0
1032.0,0,2.0,50.0,285.228149542,347.0
1040.0,0,3.0,46.0,283.857666667,339.0
1041.0,0,3.0,46.0,283.756333333,341.0
1029.0,0,5.0,46.0,284.5,340.0
1030.0,0,3.0,46.0,285.61,350.0
1029.0,0,2.0,41.0,288.15,360.0
1028.0,0,3.0,38.0,288.43,320.0
1027.0,0,2.0,36.0,290.51,320.0
1027.0,0,3.0,34.0,290.46,360.0
1027.0,0,4.0,34.0,290.52,320.0
1027.0,0,5.0,29.0,290.24,350.0
1028.0,0,1.0,34.0,289.7,350.0
1028.0,0,2.0,37.0,286.16,352.0
1029.0,0,2.0,37.0,283.65,352.0
1029.0,0,3.0,37.0,282.07,350.0
1029.0,0,2.0,40.0,280.58,30.0
1029.0,0,2.0,45.0,279.85,9.0
1029.0,0,2.0,49.0,279.94,11.0
1029.0,0,2.0,45.0,280.15,31.0
1028.0,0,1.0,37.0,290.58,36.0
1027.0,0,3.0,36.0,291.44,210.0
1027.0,0,1.0,34.0,292.08,260.0
1027.0,0,1.0,31.0,292.0,320.0
1027.0,0,1.0,33.0,291.3,355.0
1027.0,0,1.0,54.0,289.58,355.0
1028.0,0,3.0,50.0,287.28,140.0
1029.0,0,2.0,54.0,285.64,130.0
1029.0,0,1.0,57.0,284.5,140.0
1029.0,0,1.0,66.0,283.43,140.0
1030.0,0,1.0,57.0,282.21,160.0
1029.0,0,2.0,61.0,281.06,177.0
1021.0,0,3.0,93.0,288.51,182.0
1020.0,0,3.0,93.0,287.81,182.0
1018.0,0,3.0,100.0,286.78,218.0
1017.0,0,2.0,60.0,295.99,280.0
1016.0,0,3.0,44.0,298.45,270.0
1014.0,0,6.0,39.0,300.43,250.0
1013.0,0,7.0,33.0,302.15,220.0
1012.0,0,7.0,37.0,302.39,250.0
1012.0,0,4.0,41.0,299.23,250.0
1013.0,0,4.0,82.0,291.45,277.0
1013.0,0,4.0,77.0,291.51,294.0
1013.0,0,4.0,77.0,291.31,294.0
1016.0,0,3.0,40.0,293.36,290.0
1016.0,0,4.0,37.0,293.58,316.0
1016.0,0,4.0,30.0,294.29,320.0
1017.0,0,4.0,26.0,294.58,310.0
1018.0,0,3.0,44.0,292.85,321.0
1019.0,0,3.0,38.0,290.93,321.0
1020.0,0,3.0,36.0,289.43,347.0
1021.0,0,3.0,44.0,288.38,347.0
1022.0,0,3.0,54.0,287.93,347.0
1023.0,0,3.0,53.0,284.94,359.0
1024.0,0,2.0,65.0,284.17,356.0
1025.0,0,2.0,61.0,283.32,356.0
1026.0,0,2.0,57.0,282.06,356.0
1027.0,0,1.0,53.0,283.06,40.0
1028.0,0,2.0,50.0,285.15,30.0
1029.0,0,3.0,47.0,287.35,20.0
1029.0,0,2.0,47.0,287.49,30.0
1029.0,0,2.0,38.0,289.62,28.0
1028.0,0,2.0,34.0,290.15,0.0
1028.0,0,1.0,36.0,291.65,160.0
1027.0,0,2.0,31.0,291.57,70.0
1027.0,0,1.0,31.0,291.61,339.0
1028.0,0,1.0,31.0,291.35,339.0
1030.0,0,2.0,54.0,286.84,150.0
1030.0,0,2.0,53.0,285.21,150.0
1031.0,0,1.0,53.0,283.22,150.0
1031.0,0,1.0,61.0,282.69,150.0
1018.0,0,1.0,81.0,280.66,353.0
1018.0,0,1.0,75.0,280.01,353.0
1018.0,0,2.0,75.0,280.15,355.0
1018.0,0,2.0,75.0,279.73,355.0
1019.0,0,2.0,75.0,279.82,355.0
1020.0,0,2.0,87.0,279.69,9.0
1021.0,0,2.0,61.0,281.76,50.0
1021.0,0,2.0,61.0,283.72,70.0
1021.0,0,2.0,58.0,285.38,80.0
1021.0,0,2.0,50.0,286.57,55.0
1019.0,0,1.0,45.0,290.46,190.0
1018.0,0,1.0,45.0,290.77,200.0
1019.0,0,2.0,44.0,291.23,160.0
1019.0,0,1.0,66.0,288.01,176.0
1020.0,0,2.0,71.0,286.64,180.0
1020.0,0,1.0,81.0,285.5,180.0
1021.0,0,1.0,81.0,284.57,180.0
1021.0,0,2.0,87.0,283.57,174.0
1020.0,0,1.0,100.0,281.23,168.0
1020.0,0,1.0,100.0,281.08,90.0
1020.0,0,1.0,100.0,281.15,90.0
1011.0,0,3.0,65.0,297.64,170.0
1010.0,0,3.0,69.0,297.35,130.0
1011.0,0,1.0,82.0,293.57,100.0
1011.0,0,2.0,88.0,292.36,110.0
1016.0,0,1.0,60.0,295.21,280.0
1017.0,0,2.0,53.0,296.86,280.0
1017.0,0,3.0,47.0,298.44,270.0
1017.0,0,3.0,39.0,299.87,310.0
1017.0,0,2.0,34.0,300.39,240.0
1017.0,0,3.0,36.0,300.69,240.0
1017.0,0,1.0,34.0,300.93,260.0
1017.0,0,3.0,39.0,300.66,260.0
1017.0,0,1.0,41.0,300.39,230.0
1017.0,0,2.0,53.0,298.32,224.0
1018.0,0,2.0,68.0,296.1,224.0
1018.0,0,2.0,60.0,294.16,190.0
1018.0,0,2.0,72.0,294.08,200.0
1018.0,0,2.0,77.0,292.53,195.0
1017.0,0,3.0,83.0,296.23,280.0
1017.0,0,4.0,54.0,300.44,270.0
1017.0,0,5.0,47.0,301.15,280.0
1018.0,0,4.0,51.0,301.94,260.0
1018.0,0,4.0,51.0,301.6,270.0
1017.0,0,3.0,54.0,300.92,280.0
1018.0,0,3.0,57.0,298.46,285.0
1019.0,0,4.0,64.0,298.17,340.0
1019.0,0,1.0,88.0,295.59,352.0
1020.0,0,1.0,93.0,294.09,352.0
1020.0,0,1.0,73.0,293.87,352.0
1020.0,0,2.0,73.0,292.32,20.0
1021.0,0,3.0,77.0,291.54,20.0
1007.0,0,6.0,65.0,299.86,180.0
1006.0,0,2.0,60.0,298.41,170.0
1004.0,0,3.0,73.0,295.69,170.0
1003.0,0,3.0,73.0,295.31,180.0
1005.0,0,9.0,34.0,295.43,250.0
1013.0,0,3.0,58.0,286.42,290.0
1014.0,0,5.0,44.0,287.92,310.0
1017.0,0,1.0,36.0,290.96,340.0
1019.0,0,2.0,38.0,289.67,350.0
1021.0,0,4.0,38.0,287.56,330.0
1022.0,0,2.0,40.0,285.84,330.0
1023.0,0,2.0,81.0,284.46,349.0
1023.0,0,2.0,42.0,283.31,349.0
1023.0,0,2.0,48.0,282.22,6.0
1024.0,0,2.0,52.0,281.0,50.0
1023.0,0,1.0,52.0,280.14,40.0
1024.0,0,2.0,60.0,278.77,22.0
1024.0,0,2.0,75.0,278.74,22.0
1024.0,0,2.0,86.0,278.36,22.0
1025.0,0,1.0,93.0,278.37,60.0
1025.0,0,1.0,65.0,279.7,60.0
1025.0,0,3.0,50.0,283.99,100.0
1025.0,0,5.0,47.0,285.86,100.0
1024.0,0,4.0,38.0,289.5,130.0
1023.0,0,5.0,39.0,290.0,120.0
1020.0,0,3.0,50.0,286.43,100.0
1020.0,0,4.0,66.0,285.54,110.0
1011.0,0,1.0,100.0,279.53,300.0
1011.0,0,2.0,100.0,278.02,277.0
1012.0,0,2.0,100.0,277.59,277.0
1012.0,0,2.0,81.0,277.52,277.0
1013.0,0,2.0,37.0,287.07,290.0
1014.0,0,2.0,75.0,283.16,283.0
1014.0,0,2.0,52.0,282.34,220.0
1014.0,0,2.0,86.0,280.32,283.0
1015.0,0,1.0,80.0,279.86,273.0
1014.0,0,1.0,56.0,280.16,300.0
1013.0,0,1.0,60.0,279.47,273.0
1014.0,0,2.0,64.0,278.17,294.0
1015.0,0,2.0,64.0,277.15,294.0
1015.0,0,2.0,93.0,277.8,294.0
1016.0,0,2.0,86.0,277.31,308.0
1016.0,0,2.0,58.0,279.53,308.0
1016.0,0,2.0,58.0,282.22,300.0
1017.0,0,3.0,46.0,284.15,290.0
1016.0,0,3.0,51.0,285.49,280.0
1016.0,0,3.0,34.0,286.3,310.0
1016.0,0,1.0,37.0,287.15,300.0
1016.0,0,4.0,45.0,288.0,330.0
1015.0,0,2.0,41.0,289.3,220.0
1015.0,0,0.0,87.0,284.62,49.0
1015.0,0,0.0,93.0,283.15,49.0
1015.0,0,1.0,93.0,283.08,133.0
1017.0,0,2.0,100.0,281.57,33.0
1017.0,0,1.0,87.0,281.99,30.0
1017.0,0,2.0,76.0,283.94,33.0
1017.0,0,1.0,71.0,285.58,74.0
1016.0,0,1.0,48.0,290.22,350.0
1016.0,0,3.0,39.0,291.07,280.0
1016.0,0,2.0,36.0,292.02,320.0
1015.0,0,3.0,36.0,291.94,290.0
1015.0,0,3.0,34.0,292.16,321.0
1015.0,0,2.0,36.0,291.3,50.0
1016.0,0,2.0,38.0,289.15,339.0
1017.0,0,2.0,66.0,287.15,339.0
1017.0,0,1.0,76.0,285.44,70.0
1018.0,0,2.0,76.0,284.58,20.0
1018.0,0,2.0,81.0,283.58,20.0
1018.0,0,3.0,66.0,283.31,40.0
1017.0,0,1.0,100.0,282.3,54.0
1017.0,0,1.0,100.0,281.87,54.0
1017.0,0,1.0,100.0,281.45,20.0
1017.0,0,1.0,100.0,281.09,20.0
1016.0,0,2.0,66.0,284.01,60.0
1016.0,0,2.0,58.0,285.15,60.0
1016.0,0,2.0,58.0,286.23,60.0
1017.0,0,2.0,93.0,282.66,131.0
1006.0,0,3.0,72.0,290.07,310.0
1005.0,0,5.0,63.0,291.46,260.0
1007.0,0,4.0,57.0,285.16,300.0
1007.0,0,3.0,53.0,284.66,290.0
1007.0,0,3.0,57.0,284.16,280.0
1008.0,0,2.0,61.0,284.23,290.0
1008.0,0,2.0,57.0,283.8,270.0
1008.0,0,2.0,66.0,283.37,280.0
1009.0,0,2.0,66.0,283.65,260.0
1009.0,0,3.0,66.0,284.69,290.0
1011.0,0,3.0,51.0,290.62,320.0
1011.0,0,3.0,37.0,294.44,330.0
1012.0,0,3.0,37.0,293.8,350.0
1014.0,0,5.0,39.0,292.23,320.0
1015.0,0,3.0,48.0,290.54,350.0
1015.0,0,3.0,62.0,288.95,340.0
1016.0,0,3.0,66.0,287.08,340.0
1016.0,0,2.0,71.0,286.66,329.0
1016.0,0,2.0,87.0,285.49,329.0
1016.0,0,2.0,93.0,283.73,329.0
1016.0,0,2.0,100.0,283.38,301.0
1017.0,0,2.0,93.0,282.95,301.0
1017.0,0,2.0,93.0,283.3,301.0
1018.0,0,2.0,93.0,282.81,302.0
1018.0,0,2.0,71.0,285.92,302.0
1019.0,0,2.0,59.0,288.93,270.0
1019.0,0,1.0,55.0,291.15,310.0
1019.0,0,2.0,52.0,294.29,270.0
1018.0,0,3.0,46.0,295.61,240.0
1018.0,0,4.0,41.0,296.61,220.0
1017.0,0,2.0,43.0,297.07,320.0
1017.0,0,3.0,41.0,298.08,280.0
1016.0,0,2.0,41.0,298.58,250.0
1016.0,0,3.0,41.0,298.22,230.0
1016.0,0,3.0,38.0,297.87,250.0
1016.0,0,1.0,40.0,296.73,300.0
1016.0,0,2.0,40.0,295.15,200.0
1016.0,0,1.0,42.0,292.86,200.0
1017.0,0,0.0,63.0,291.23,268.0
1017.0,0,0.0,77.0,290.16,268.0
1017.0,0,1.0,76.0,288.96,196.0
1017.0,0,1.0,87.0,288.09,196.0
1016.0,0,1.0,93.0,287.29,196.0
1016.0,0,1.0,93.0,286.83,192.0
1016.0,0,1.0,100.0,286.1,192.0
1017.0,0,1.0,100.0,285.63,192.0
1018.0,0,1.0,100.0,285.58,205.0
1018.0,0,1.0,72.0,288.27,205.0
1018.0,0,2.0,64.0,294.5,231.0
1018.0,0,1.0,60.0,297.08,280.0
1017.0,0,2.0,57.0,299.36,231.0
1017.0,0,2.0,51.0,301.14,200.0
1016.0,0,2.0,48.0,302.68,240.0
1015.0,0,3.0,48.0,304.15,240.0
1015.0,0,2.0,45.0,304.77,240.0
1014.0,0,3.0,45.0,305.08,250.0
1014.0,0,3.0,48.0,304.89,220.0
1014.0,0,4.0,48.0,303.87,210.0
1015.0,0,2.0,54.0,302.8,200.0
1015.0,0,2.0,61.0,300.94,200.0
1015.0,0,2.0,65.0,299.73,190.0
1015.0,0,1.0,65.0,298.43,190.0
1015.0,0,2.0,73.0,297.66,190.0
1015.0,0,2.0,73.0,296.72,220.0
1015.0,0,2.0,73.0,296.93,220.0
1014.0,0,2.0,69.0,296.87,220.0
1015.0,0,3.0,93.0,294.37,238.0
1016.0,0,2.0,73.0,295.43,250.0
1016.0,0,1.0,65.0,297.34,240.0
1016.0,0,2.0,61.0,300.81,210.0
1015.0,0,2.0,51.0,302.67,240.0
1014.0,0,2.0,45.0,304.0,300.0
1013.0,0,3.0,35.0,305.4,250.0
1012.0,0,4.0,33.0,305.69,220.0
1012.0,0,4.0,45.0,305.66,220.0
1012.0,0,4.0,48.0,304.87,240.0
1012.0,0,4.0,54.0,303.36,220.0
1013.0,0,4.0,57.0,301.69,220.0
1013.0,0,5.0,57.0,300.8,220.0
1013.0,0,3.0,61.0,300.16,220.0
1013.0,0,2.0,61.0,299.59,230.0
1013.0,0,3.0,65.0,299.02,220.0
1013.0,0,1.0,78.0,297.62,250.0
1013.0,0,2.0,78.0,297.3,250.0
1013.0,0,2.0,78.0,296.3,230.0
1014.0,0,2.0,83.0,295.51,278.0
1014.0,0,2.0,88.0,295.3,278.0
1014.0,0,2.0,73.0,296.28,240.0
1015.0,0,3.0,69.0,297.94,260.0
1014.0,0,2.0,65.0,299.94,270.0
1014.0,0,4.0,65.0,301.09,270.0
1014.0,0,3.0,61.0,302.15,270.0
1014.0,0,3.0,54.0,303.37,270.0
1013.0,0,3.0,48.0,305.31,250.0
1013.0,0,2.0,48.0,304.02,250.0
1013.0,0,1.0,57.0,302.55,250.0
1014.0,0,1.0,65.0,300.45,240.0
1015.0,0,3.0,69.0,298.94,354.0
1016.0,0,3.0,73.0,297.24,354.0
1017.0,0,1.0,64.0,296.45,10.0
1017.0,0,2.0,56.0,295.23,20.0
1018.0,0,2.0,56.0,294.24,20.0
1018.0,0,2.0,59.0,292.96,10.0
1020.0,0,3.0,67.0,290.77,35.0
1027.0,0,2.0,71.0,286.66,121.0
1028.0,0,2.0,87.0,285.44,121.0
1028.0,0,2.0,100.0,284.59,121.0
1027.0,0,1.0,100.0,284.09,105.0
1027.0,0,1.0,100.0,283.09,105.0
1027.0,0,1.0,100.0,282.59,105.0
1027.0,0,1.0,100.0,282.16,75.0
1027.0,0,2.0,93.0,281.69,70.0
1028.0,0,2.0,100.0,281.8,71.0
1027.0,0,1.0,81.0,283.85,60.0
1028.0,0,2.0,47.0,286.43,70.0
1028.0,0,4.0,41.0,288.99,80.0
1029.0,0,2.0,39.0,290.51,130.0
1028.0,0,3.0,42.0,291.69,110.0
